base_id,place,latitude,longitude,poi_Transportation Facilities,poi_Leisure & Entertainment,poi_Companies & Enterprises,poi_Healthcare,poi_Commercial & Residential,poi_Tourist Attractions,poi_Automotive,poi_Life Services,poi_Science & Education & Culture,poi_Shopping & Consumer Goods,poi_Sports & Fitness,poi_Hotels & Accommodations,poi_Financial Institutions,poi_Dining & Cuisine
28369,地铁二号线丁公路南站lampsite(丁公路南站),28.66739,115.90724,65,4,25,17,23,4,4,39,27,104,3,38,9,74
28370,地铁二号线丁公路南站lampsite(丁公路南站),28.66739,115.90724,65,4,25,17,23,4,4,39,27,104,3,38,9,74
28371,地铁二号线福州路站lampsite(福州路站),28.68467,115.89847,54,1,7,62,8,3,1,18,26,94,2,9,6,27
28372,地铁二号线福州路站lampsite(福州路站),28.684782,115.89832,54,1,7,63,8,3,1,19,28,95,2,12,6,27
28373,地铁二号线福州路站lampsite(福州路站),28.68467,115.89847,54,1,7,62,8,3,1,18,26,94,2,9,6,27
28374,地铁二号线福州路站lampsite(福州路站),28.68467,115.89847,54,1,7,62,8,3,1,18,26,94,2,9,6,27
28375,地铁二号线福州路站lampsite(福州路站),28.68467,115.89847,54,1,7,62,8,3,1,18,26,94,2,9,6,27
28376,地铁二号线南昌火车站lampsite(南昌火车站),28.66698,115.91641,55,1,12,1,7,3,3,32,8,26,0,17,9,39
28377,地铁二号线南昌火车站lampsite(南昌火车站),28.66696,115.916617,54,1,11,1,8,3,3,32,7,26,0,16,9,39
28378,地铁二号线南昌火车站lampsite(南昌火车站),28.66698,115.91641,55,1,12,1,7,3,3,32,8,26,0,17,9,39
28379,地铁二号线南昌火车站lampsite(南昌火车站),28.66698,115.91641,55,1,12,1,7,3,3,32,8,26,0,17,9,39
28380,地铁二号线南昌火车站lampsite(南昌火车站),28.66698,115.91641,55,1,12,1,7,3,3,32,8,26,0,17,9,39
28381,地铁二号线南昌火车站lampsite(南昌火车站),28.66696,115.916617,54,1,11,1,8,3,3,32,7,26,0,16,9,39
28382,地铁二号线青山路口站lampsite(青山路口站),28.69057,115.89722,37,0,36,35,16,1,3,51,23,50,1,8,27,52
28383,地铁二号线青山路口站lampsite(青山路口站),28.690525,115.896988,35,0,20,35,18,1,2,46,21,44,1,7,20,51
28384,地铁二号线青山路口站lampsite(青山路口站),28.69057,115.89722,37,0,36,35,16,1,3,51,23,50,1,8,27,52
28385,地铁二号线青山路口站lampsite(青山路口站),28.69057,115.89722,37,0,36,35,16,1,3,51,23,50,1,8,27,52
28386,地铁二号线青山路口站lampsite(青山路口站),28.69057,115.89722,37,0,36,35,16,1,3,51,23,50,1,8,27,52
28387,地铁二号线顺外站lampsite(顺外站),28.66709,115.92352,23,7,25,22,17,1,17,61,13,83,2,8,8,55
28388,地铁二号线顺外站lampsite(顺外站),28.667032,115.923748,23,8,25,23,16,1,17,63,13,83,2,8,8,55
28389,地铁二号线顺外站lampsite(顺外站),28.66709,115.92352,23,7,25,22,17,1,17,61,13,83,2,8,8,55
28390,地铁二号线顺外站lampsite(顺外站),28.66709,115.92352,23,7,25,22,17,1,17,61,13,83,2,8,8,55
28391,地铁二号线顺外站lampsite(顺外站),28.66709,115.92352,23,7,25,22,17,1,17,61,13,83,2,8,8,55
28392,地铁二号线辛家庵站lampsite(辛家庵站),28.66065,115.93481,17,4,4,19,8,1,3,88,30,180,6,5,3,114
28393,地铁二号线辛家庵站lampsite(辛家庵站),28.66065,115.93457,18,5,4,19,7,1,3,88,27,179,5,4,3,115
28394,地铁二号线辛家庵站lampsite(辛家庵站),28.66065,115.93481,17,4,4,19,8,1,3,88,30,180,6,5,3,114
28395,地铁二号线辛家庵站lampsite(辛家庵站),28.66065,115.93481,17,4,4,19,8,1,3,88,30,180,6,5,3,114
28396,地铁二号线辛家庵站lampsite(辛家庵站),28.66065,115.93481,17,4,4,19,8,1,3,88,30,180,6,5,3,114
28397,地铁二号线阳明公园站lampsite(阳明公园站),28.69138,115.8876,32,7,28,35,26,2,1,62,51,189,10,19,23,80
28398,地铁二号线阳明公园站lampsite(阳明公园站),28.691522,115.887483,31,7,28,32,27,2,1,59,50,187,10,19,23,82
28399,地铁二号线阳明公园站lampsite(阳明公园站),28.69138,115.8876,32,7,28,35,26,2,1,62,51,189,10,19,23,80
28400,地铁二号线阳明公园站lampsite(阳明公园站),28.69138,115.8876,32,7,28,35,26,2,1,62,51,189,10,19,23,80
28401,地铁二号线阳明公园站lampsite(阳明公园站),28.69138,115.8876,32,7,28,35,26,2,1,62,51,189,10,19,23,80
28402,地铁二号线永叔路站lampsite(永叔路站),28.67105,115.89955,54,5,106,24,24,4,8,75,29,401,6,47,24,128
28403,地铁二号线永叔路站lampsite(永叔路站),28.671055,115.899658,55,5,110,24,23,4,8,76,28,411,6,55,25,126
28404,地铁二号线永叔路站lampsite(永叔路站),28.67105,115.89955,54,5,106,24,24,4,8,75,29,401,6,47,24,128
28405,地铁二号线永叔路站lampsite(永叔路站),28.67105,115.89955,54,5,106,24,24,4,8,75,29,401,6,47,24,128
28406,地铁二号线永叔路站lampsite(永叔路站),28.67105,115.89955,54,5,106,24,24,4,8,75,29,401,6,47,24,128
28407,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69495,115.86222,84,11,84,24,32,4,15,128,44,188,25,31,33,111
28408,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69488,115.862102,84,11,92,26,30,4,15,129,41,187,25,31,35,114
28409,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69495,115.86222,84,11,84,24,32,4,15,128,44,188,25,31,33,111
28410,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69495,115.86222,84,11,84,24,32,4,15,128,44,188,25,31,33,111
28411,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69495,115.86222,84,11,84,24,32,4,15,128,44,188,25,31,33,111
28412,地铁二号线红谷中大道站台lampsite(红谷中大道站),28.69495,115.86222,84,11,84,24,32,4,15,128,44,188,25,31,33,111
28413,地铁二号线雅苑路站站台lampsite(雅苑路),28.69535,115.85221,53,2,120,12,21,1,8,44,30,39,6,41,29,58
28414,地铁二号线雅苑路站站台lampsite(雅苑路),28.69535,115.85221,53,2,120,12,21,1,8,44,30,39,6,41,29,58
28415,地铁二号线雅苑路站站台lampsite(雅苑路),28.69535,115.85221,53,2,120,12,21,1,8,44,30,39,6,41,29,58
28416,地铁二号线雅苑路站站台lampsite(雅苑路),28.69535,115.85221,53,2,120,12,21,1,8,44,30,39,6,41,29,58
28417,地铁二号线雅苑路站站台lampsite(雅苑路),28.69535,115.85221,53,2,120,12,21,1,8,44,30,39,6,41,29,58
28418,南昌县振铃东路北段(3DMIMO),28.526913,115.873358,0,0,2,0,0,0,0,2,0,0,0,0,0,0
28419,南昌县振铃东路北段(3DMIMO),28.526913,115.873358,0,0,2,0,0,0,0,2,0,0,0,0,0,0
28420,绳金塔(3DMIMO),28.663498,115.894528,42,9,34,21,22,30,6,64,14,80,6,18,10,103
28421,绳金塔(3DMIMO),28.663502,115.894455,41,9,33,19,21,30,6,66,14,81,6,17,10,102
28422,绳金塔(3DMIMO),28.663498,115.894528,42,9,34,21,22,30,6,64,14,80,6,18,10,103
28423,市卫生大厦(3DMIMO),28.68941,115.878703,18,7,8,36,16,6,5,70,9,98,3,38,4,105
28424,市卫生大厦(3DMIMO),28.68941,115.878703,18,7,8,36,16,6,5,70,9,98,3,38,4,105
28425,市卫生大厦(3DMIMO),28.689373,115.878553,17,7,8,34,15,6,5,67,10,91,3,35,4,100
28426,市卫生大厦(3DMIMO),28.689538,115.878848,18,7,8,37,17,5,5,71,7,101,3,22,4,113
28427,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28428,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28429,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28430,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28431,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28432,新建生米赣江职业学院宿舍3栋(3DMIMO),28.61633,115.7568,0,0,2,1,0,0,0,6,4,5,2,0,1,37
28433,滕王阁电信(3DMIMO),28.684242,115.878158,30,8,21,22,22,19,5,82,22,193,3,34,4,123
28434,滕王阁电信(3DMIMO),28.683893,115.878101,32,9,21,20,22,19,5,81,23,193,2,13,4,117
28435,民德路清真万花楼,28.68088,115.886873,62,75,14,58,40,12,5,223,39,738,16,38,17,374
28436,民德路清真万花楼,28.68073,115.886733,61,76,15,59,38,19,5,222,38,756,18,40,17,378
28437,滕王阁电信,28.683893,115.878101,32,9,21,20,22,19,5,81,23,193,2,13,4,117
28438,民德路清真万花楼,28.68069,115.886694,59,79,15,59,37,21,5,225,39,770,18,39,18,379
28439,西湖区远东宾馆(3DMIMO),28.657972,115.87912,20,0,38,15,12,2,14,36,7,160,1,17,6,29
28440,西湖区远东宾馆(3DMIMO),28.657972,115.87912,20,0,38,15,12,2,14,36,7,160,1,17,6,29
28441,西湖区远东宾馆(3DMIMO),28.658022,115.87903,20,0,37,16,12,2,14,37,8,151,1,15,6,28
28442,西湖区政府(3DMIMO),28.660665,115.873152,29,3,30,11,15,0,14,40,6,47,2,7,14,50
28443,西湖区政府(3DMIMO),28.660665,115.873152,29,3,30,11,15,0,14,40,6,47,2,7,14,50
28444,西湖区政府(3DMIMO),28.660665,115.873152,29,3,30,11,15,0,14,40,6,47,2,7,14,50
28445,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28446,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28447,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28448,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28449,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28450,新建生米赣江职业学院宿舍13栋(3DMIMO),28.61287,115.75169,0,0,0,0,0,0,0,9,10,8,1,0,0,5
28451,城市职业学院新校区一食堂(3DMIMO),28.666526,115.696763,0,2,6,3,7,0,0,6,8,16,1,14,2,73
28452,城市职业学院新校区一食堂(3DMIMO),28.66661,115.69691,0,1,6,3,7,0,0,6,9,16,1,14,2,79
28453,城市职业学院新校区一食堂,28.66661,115.69691,0,1,6,3,7,0,0,6,9,16,1,14,2,79
28454,城市职业学院新校区一食堂(3DMIMO),28.666526,115.696763,0,2,6,3,7,0,0,6,8,16,1,14,2,73
28455,城市职业学院新校区一食堂(3DMIMO),28.666526,115.696763,0,2,6,3,7,0,0,6,8,16,1,14,2,73
28456,新建生米赣江学院宿舍18栋(3DMIMO),28.61571,115.752,3,2,1,0,2,0,0,14,15,15,1,5,2,52
28457,新建生米赣江学院宿舍18栋(3DMIMO),28.615997,115.75251,3,2,1,0,2,0,0,13,15,15,1,5,2,70
28458,新建生米赣江学院宿舍18栋,28.615937,115.752507,3,2,1,0,2,0,0,13,15,15,1,5,2,70
28459,新建生米赣江学院宿舍18栋,28.615928,115.7525,3,2,1,0,2,0,0,13,15,15,1,5,2,70
28460,新建生米赣江学院宿舍18栋,28.615928,115.7525,3,2,1,0,2,0,0,13,15,15,1,5,2,70
28461,新建生米赣江学院宿舍18栋(3DMIMO),28.61571,115.752,3,2,1,0,2,0,0,14,15,15,1,5,2,52
28462,新建生米赣江学院宿舍18栋(3DMIMO),28.61571,115.752,3,2,1,0,2,0,0,14,15,15,1,5,2,52
28463,新建生米赣江学院宿舍18栋(3DMIMO),28.61571,115.752,3,2,1,0,2,0,0,14,15,15,1,5,2,52
28464,新建生米赣江学院宿舍18栋(3DMIMO),28.61571,115.752,3,2,1,0,2,0,0,14,15,15,1,5,2,52
28465,新建省邮电学校,28.712192,115.823898,2,3,2,1,3,0,3,4,6,15,1,6,0,47
28466,新建省邮电学校,28.712077,115.823882,2,3,2,1,2,0,3,5,6,15,1,4,0,47
28467,新建省邮电学校,28.712175,115.823858,3,3,2,1,3,0,3,4,6,15,1,6,0,48
28468,江西中医学院宿舍7栋(3DMIMO),28.680309,115.74145,3,0,0,1,1,0,0,3,6,8,2,1,2,21
28469,江西中医学院宿舍7栋(3DMIMO),28.68039,115.741383,3,0,0,1,1,0,0,3,6,8,2,0,2,21
28470,江西中医学院宿舍7栋(3DMIMO),28.680372,115.741493,3,0,0,1,1,0,0,3,6,8,2,1,2,19
28471,江西中医学院宿舍7栋(3DMIMO),28.680309,115.74145,3,0,0,1,1,0,0,3,6,8,2,1,2,21
28472,江西中医学院宿舍7栋(3DMIMO),28.6803,115.74143,3,0,0,1,1,0,0,3,6,8,2,1,2,21
28473,中山路99号(3DMIMO),28.67933,115.890037,53,70,20,25,37,8,5,183,35,642,22,53,9,352
28474,中山路99号(3DMIMO),28.67916,115.890203,54,72,19,23,36,8,5,168,32,541,21,53,9,322
28475,中山路99号(3DMIMO),28.679333,115.890037,53,70,20,25,37,8,5,183,35,642,22,53,9,352
28476,中西结合医院,28.667975,115.90207,83,7,141,49,31,3,5,69,29,281,3,34,18,93
28477,中西结合医院(3DMIMO),28.667975,115.90207,83,7,141,49,31,3,5,69,29,281,3,34,18,93
28478,中西结合医院(3DMIMO),28.66789,115.90235,85,9,140,48,31,3,6,68,28,270,3,30,18,93
28479,中西结合医院(3DMIMO),28.66789,115.90235,85,9,140,48,31,3,6,68,28,270,3,30,18,93
28480,中西结合医院(3DMIMO),28.667915,115.90203,83,8,141,49,32,3,6,68,29,271,3,34,18,92
28481,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28482,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28483,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28484,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28485,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28486,农大南区16栋(3DMIMO),28.76111,115.832433,3,4,2,5,3,0,0,21,14,17,1,2,1,95
28487,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
28488,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
28489,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
28490,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
28491,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
28492,江西农大北区宿舍5栋(3DMIMO),28.763522,115.832673,4,2,1,4,4,1,0,9,21,13,1,3,0,26
